Species,Month
Rallus_elegans,May
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Nov
Rallus_elegans,Oct
Rallus_elegans,Oct
Rallus_elegans,Oct
Rallus_elegans,Oct
Rallus_elegans,Oct
Rallus_elegans,Oct
Rallus_elegans X longirostris,Apr
Rallus_elegans X longirostris,Apr
Rallus_elegans X longirostris,Apr
Vireo_elivaceus,May
Melanerpes_erythrocephalus,Apr
Melanerpes_erythrocephalus,Apr
Melanerpes_erythrocephalus,Apr
Melanerpes_erythrocephalus,Apr
Melanerpes_erythrocephalus,Apr
Melanerpes_erythrocephalus,Aug
Melanerpes_erythrocephalus,Dec
Melanerpes_erythrocephalus,Feb
Melanerpes_erythrocephalus,Jan
Melanerpes_erythrocephalus,Jul
Melanerpes_erythrocephalus,Jul
Melanerpes_erythrocephalus,Jul
Melanerpes_erythrocephalus,Jul
Melanerpes_erythrocephalus,Jul
Melanerpes_erythrocephalus,Jun
Melanerpes_erythrocephalus,Jun
Melanerpes_erythrocephalus,Jun
Melanerpes_erythrocephalus,Mar
Melanerpes_erythrocephalus,May
Melanerpes_erythrocephalus,May
Melanerpes_erythrocephalus,May
Melanerpes_erythrocephalus,May
Melanerpes_erythrocephalus,Oct
Melanerpes_erythrocephalus,Sep
Pipilo_erythrophthalmus,Feb
Pipilo_erythrophthalmus,Feb
Pipilo_erythrophthalmus,Feb
Pipilo_erythrophthalmus,Jun
Pipilo_erythrophthalmus,Jun
Pipilo_erythrophthalmus,Jun
Pipilo_erythrophthalmus,Mar
Pipilo_erythrophthalmus,Mar
Pipilo_erythrophthalmus,Mar
Pipilo_erythrophthalmus,May
Pipilo_erythrophthalmus,Oct
Coccyzus_erythropthalmus,Apr
Coccyzus_erythropthalmus,Apr
Coccyzus_erythropthalmus,Jun
Coccyzus_erythropthalmus,Jun
Coccyzus_erythropthalmus,Jun
Coccyzus_erythropthalmus,May
Coccyzus_erythropthalmus,Oct
Coccyzus_erythropthalmus,Oct
Coccyzus_erythropthalmus,Oct
Coccyzus_erythropthalmus,Sep
Coccyzus_erythropthalmus,Sep
Pelecanus_erythrorhynchos,Apr
Pelecanus_erythrorhynchos,Dec
Pelecanus_erythrorhynchos,Dec
Pelecanus_erythrorhynchos,Jan
Pelecanus_erythrorhynchos,Jan
Pelecanus_erythrorhynchos,Jan
Pelecanus_erythrorhynchos,Nov
Pelecanus_erythrorhynchos,Sep
Polhemus_erythrorhynchos,Feb
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Apr
Ixobrychus_exilis,Aug
Ixobrychus_exilis,Dec
Ixobrychus_exilis,Dec
Ixobrychus_exilis,Jun
Ixobrychus_exilis,Jun
Ixobrychus_exilis,Jun
Ixobrychus_exilis,May
Ixobrychus_exilis,May
Ixobrychus_exilis,Nov
Ixobrychus_exilis,Nov
Ixobrychus_exilis,May
Ixobrychus_exilis,Mar
Plegadis_falcinellus,Jan
Plegadis_falcinellus,Jul
Plegadis_falcinellus,Jul
Plegadis_falcinellus,Jun
Plegadis_falcinellus,Jun
Plegadis_falcinellus,Jun
Plegadis_falcinellus,May
Plegadis_falcinellus,Nov
Plegadis_falcinellus X chihi,Jun
Plegadis_falcinellus X chihi,Jun
Plegadis_falcinellus X chihi,Jun
Limosa_fedoa,Oct
Asio_flammeus,Nov
Asio_flammeus,Nov
Asio_flammeus,Dec
Vireo_flavifrons,Apr
Vireo_flavifrons,Apr
Vireo_flavifrons,Apr
Vireo_flavifrons,Apr
Vireo_flavifrons,Mar
Vireo_flavifrons,Mar
Vireo_flavifrons,May
Vireo_flavifrons,May
Vireo_flavifrons,May
Vireo_flavifrons,May
Vireo_flavifrons,Oct
Vireo_flavifrons,Sep
Vireo_flavifrons,Sep
Tringa_flavipes,Apr
Tringa_flavipes,Apr
Tringa_flavipes,Apr
Tringa_flavipes,Apr
Tringa_flavipes,Apr
Tringa_flavipes,Apr
Tringa_flavipes,Dec
Tringa_flavipes,Dec
Tringa_flavipes,Mar
Tringa_flavipes,Mar
Tringa_flavipes,Mar
Tringa_flavipes,Mar
Tringa_flavipes,Mar
Tringa_flavipes,Mar
Tringa_flavipes,Sep
Empidonax_flaviventris,Aug
Empidonax_flaviventris,Aug
Empidonax_flaviventris,Aug
Empidonax_flaviventris,Aug
Empidonax_flaviventris,Aug
Empidonax_flaviventris,May
Empidonax_flaviventris,Oct
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Empidonax_flaviventris,Sep
Vireo_flavoviridis,May
Tyrannus_forficata,Aug
Tyrannus_forficata,Dec
Tyrannus_forficata,Jun
Tyrannus_forficata,Jun
Tyrannus_forficata,Oct
Tyrannus_forficata,Oct
Tyrannus_forficata,Oct
Tyrannus_forficata,Oct
Tyrannus_forficata,Oct
Tyrannus_forficata,Sep
Elanoides_forficatus,Apr
Elanoides_forficatus,Jul
Elanoides_forficatus,Jul
Elanoides_forficatus,Jul
Elanoides_forficatus,Jul
Elanoides_forficatus,Jul
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,Jun
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,May
Elanoides_forficatus,Sep
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Apr
Oporornis_formosus,Jul
Oporornis_formosus,Jul
Oporornis_formosus,Jul
Oporornis_formosus,Jul
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Jun
Oporornis_formosus,Mar
Oporornis_formosus,May
Oporornis_formosus,May
Oporornis_formosus,May
Oporornis_formosus,May
Oporornis_formosus,May
Oporornis_formosus,Oct
Oporornis_formosus,Oct
Oporornis_formosus,Oct
Oporornis_formosus,Sep
Oporornis_formosus,Sep
Oporornis_formosus,Sep
Oporornis_formus,Apr
Sterna_forsteri,Apr
Sterna_forsteri,Aug
Sterna_forsteri,Jul
Sterna_forsteri,Jul
Sterna_forsteri,Mar
Sterna_forsteri,May
Dendroica_fusca,May
Petrochelidon_fulva,Apr
Petrochelidon_fulva,Aug
Petrochelidon_fulva,Jul
Petrochelidon_fulva,Jul
Petrochelidon_fulva,Jul
Petrochelidon_fulva,Jun
Petrochelidon_fulva,May
Petrochelidon_fulva,Oct
Petrochelidon_fulva,Oct
Petrochelidon_fulva,Oct
Petrochelidon_fulva,Oct
Petrochelidon_fulva,Oct
Petrochelidon_fulva,Oct
Anas_fulvigula,Nov
Dendroica_fusca,Apr
Dendroica_fusca,Apr
Dendroica_fusca,May
Dendroica_fusca,May
Dendroica_fusca,May
Dendroica_fusca,May
Dendroica_fusca,Nov
Dendroica_fusca,Oct
Dendroica_fusca,Oct
Dendroica_fusca,Oct
Dendroica_fusca,Sep
Dendroica_fusca,Sep
Onychoprion_fuscata,Sep
Sterna_fuscata,Aug
Sterna_fuscata,Jun
Sterna_fuscata,Jun
Sterna_fuscata,May
Sterna_fuscata,May
Sterna_fuscata,Sep
Sterna_fuscata,Sep
Sterna_fuscata,Sep
Sterna_fuscata,Sep
Sterna_fuscata,Sep
Sterna_fuscata,Sep
Catharus_fuscescens,Apr
Catharus_fuscescens,Oct
Catharus_fuscescens,Oct
Catharus_fuscescens,Sep
Calidris_fuscicollis,Aug
Calidris_fuscicollis,Jun
Calidris_fuscicollis,May
Calidris_fuscicollis,May
Calidris_fuscicollis,May
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Apr
Larus_fuscus,Dec
Larus_fuscus,Dec
Larus_fuscus,Dec
Larus_fuscus,Feb
Larus_fuscus,Jul
Larus_fuscus,Jun
Larus_fuscus,Jun
Larus_fuscus,Jun
Larus_fuscus,Jun
Larus_fuscus,Jun
Larus_fuscus,Jun
Larus_fuscus,Mar
Larus_fuscus,May
Larus_fuscus,May
Larus_fuscus,May
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Nov
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Oct
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Larus_fuscus,Sep
Icterus_galbula,Apr
Icterus_galbula,Apr
Icterus_galbula,Apr
Icterus_galbula,Apr
Icterus_galbula,Apr
Icterus_galbula,Apr
Icterus_galbula,Dec
Icterus_galbula,Dec
Icterus_galbula,Dec
Icterus_galbula,Dec
Icterus_galbula,Jan
Icterus_galbula,Jun
Icterus_galbula,May
Icterus_galbula,Nov
Icterus_galbula,Oct
Icterus_galbula,Sep
Icterus_galbula,Sep
Icterus_galbula,Sep
Icterus_galbula,Sep
Gallinula_galeata,Apr
Aix_galericulata,Jan
Vireo_gcisens,Jun
Melospiza_georgiana,Apr
Melospiza_georgiana,Apr
Melospiza_georgiana,Dec
Melospiza_georgiana,Dec
Melospiza_georgiana,Dec
Melospiza_georgiana,Dec
Melospiza_georgiana,Feb
Melospiza_georgiana,Feb
Melospiza_georgiana,Feb
Melospiza_georgiana,Feb
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Jan
Melospiza_georgiana,Mar
Melospiza_georgiana,Mar
Melospiza_georgiana,May
Melospiza_georgiana,Nov
Melospiza_georgiana,Nov
Melospiza_georgiana,Nov
Melospiza_georgiana,Nov
Melospiza_georgiana,Nov
Melospiza_georgiana,Oct
Melospiza_georgiana,Oct
Melospiza_georgiana,Oct
Melospiza_georgiana,Oct
Melospiza_georgiana,Oct
Vireo_gilvus,Apr
Vireo_gilvus,Apr
Vireo_gilvus,Apr
Vireo_gilvus,Jan
Vireo_gilvus,Oct
Vireo_gilvus,Oct
Vireo_gilvus,Sep
Vireo_gilvus,Sep
Vireo_gilvus,Sep
Vireo_gilvus,Sep
Vireo_gilvus,Sep
Larus_glaucoides,Nov
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Apr
Pooecetes_gramineus,Feb
Pooecetes_gramineus,Feb
Pooecetes_gramineus,Jan
Pooecetes_gramineus,Jan
Pooecetes_gramineus,Jun
Pooecetes_gramineus,Nov
Chondestes_grammacus,Apr
Chondestes_grammacus,Apr
Chondestes_grammacus,Apr
Chondestes_grammacus,Aug
Chondestes_grammacus,May
Chondestes_grammacus,Oct
Chondestes_grammacus,Oct
Chondestes_grammacus,Sep
Chondestes_grammacus,Sep
Chondestes_grammacus,Sep
Chondestes_grammacus,Sep
Vireo_grisens,Oct
Limnodromus_griseus,Apr
Limnodromus_griseus,Apr
Limnodromus_griseus,Apr
Limnodromus_griseus,Apr
Limnodromus_griseus,Aug
Limnodromus_griseus,Jan
Limnodromus_griseus,Jul
Limnodromus_griseus,Jul
Limnodromus_griseus,Jun
Limnodromus_griseus,Oct
Limnodromus_griseus,Oct
Vireo_griseus,Apr
Vireo_griseus,Apr
Vireo_griseus,Apr
Vireo_griseus,Apr
Vireo_griseus,Apr
Vireo_griseus,Apr
Vireo_griseus,Feb
Vireo_griseus,Jul
Vireo_griseus,Jul
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Jun
Vireo_griseus,Mar
Vireo_griseus,Mar
Vireo_griseus,Mar
Vireo_griseus,Mar
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,May
Vireo_griseus,Nov
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Oct
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Vireo_griseus,Sep
Catharus_guttatus,Apr
Catharus_guttatus,Apr
Catharus_guttatus,Apr
Catharus_guttatus,Apr
Catharus_guttatus,Apr
Catharus_guttatus,Dec
Catharus_guttatus,Dec
Catharus_guttatus,Dec
Catharus_guttatus,Dec
Catharus_guttatus,Dec
Catharus_guttatus,Dec
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Feb
Catharus_guttatus,Jan
Catharus_guttatus,Jan
Catharus_guttatus,Jan
Catharus_guttatus,Jan
Catharus_guttatus,Jul
Catharus_guttatus,Mar
Catharus_guttatus,Mar
Catharus_guttatus,Mar
Catharus_guttatus,Mar
Catharus_guttatus,Mar
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Nov
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Catharus_guttatus,Oct
Limosa_haemastica,May
Limosa_haemastica,May
Pandion_haliaetus,Dec
Pandion_haliaetus,Feb
Pandion_haliaetus,Jun
Pandion_haliaetus,Oct
Ammodramus_henslowii,Nov
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Dec
Ammodramus_henslowii,Feb
Ammodramus_henslowii,Feb
Ammodramus_henslowii,Feb
Ammodramus_henslowii,Feb
Ammodramus_henslowii,Feb
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Jan
Ammodramus_henslowii,Mar
Ammodramus_henslowii,Mar
Ammodramus_henslowii,Mar
Ammodramus_henslowii,Nov
Ammodramus_henslowii,Nov
Ammodramus_henslowii,Nov
Ammodramus_henslowii,Nov
Ammodramus_henslowii,Oct
Ardea_herodias,Jun
Ardea_herodias,Mar
Ardea_herodias,Nov
Ardea_herodias,Oct
Ardea_herodias,Oct
Ardea_herodias,Sep
Troglodytes_hiemalis,Nov
Troglodytes_hiemalis,Oct
Troglodytes_hiemalis,Oct
Troglodytes_hiemalis,Oct
Calidris_himantopus,Apr
Calidris_himantopus,Apr
Calidris_himantopus,Aug
Calidris_himantopus,Dec
Calidris_himantopus,Dec
Calidris_himantopus,Dec
Calidris_himantopus,Dec
Calidris_himantopus,Dec
Calidris_himantopus,Feb
Calidris_himantopus,Feb
Calidris_himantopus,Feb
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jul
Calidris_himantopus,Jun
Calidris_himantopus,Jun
Calidris_himantopus,Jun
Calidris_himantopus,Nov
Calidris_himantopus,Sep
Sterna_hirundo,Apr
Sterna_hirundo,Apr
Sterna_hirundo,Jun
Sterna_hirundo,Jun
Sterna_hirundo,May
Sterna_hirundo,May
Sterna_hirundo,May
Sterna_hirundo,Oct
Sterna_hirundo,Oct
Sterna_hirundo,Oct
Sterna_hirundo,Oct
Sterna_hirundo,Oct
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Sterna_hirundo,Sep
Branta_hutchinsii,Dec
Branta_hutchinsii,Jan
Branta_hutchinsii,Jan
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Dec
Branta_hutchinsii,Jan
Branta_hutchinsii,Jan
Branta_hutchinsii,Jan
Branta_hutchinsii,Jan
Branta_hutchinsii,Jan
Larvus_hybrid,Sep
Clangula_hyemalis,Apr
Clangula_hyemalis,Dec
Clangula_hyemalis,Nov
Junco_hyemalis,Dec
Junco_hyemalis,Dec
Junco_hyemalis,Feb
Junco_hyemalis,Jul
Junco_hyemalis,Mar
Junco_hyemalis,May
Junco_hyemalis,Oct
Larus_hyperboreus,Apr
Larus_hyperboreus,Apr
Larus_hyperboreus,Apr
Larus_hyperboreus,Feb
Larus_hyperboreus,Jun
Larus_hyperboreus,May
Bubulcus_ibis,Apr
Bubulcus_ibis,Apr
Bubulcus_ibis,Apr
Bubulcus_ibis,Apr
Bubulcus_ibis,Apr
Bubulcus_ibis,Apr
Bubulcus_ibis,Aug
Bubulcus_ibis,Aug
Bubulcus_ibis,Aug
Bubulcus_ibis,Dec
Bubulcus_ibis,Dec
Bubulcus_ibis,May
Bubulcus_ibis,Sep
Bubulcus_ibis,Sep
Passerella_iliaca,Dec
Passerella_iliaca,Nov
Gavia_immer,Mar
Gavia_immer,Nov
Gavia_immer,Oct
Columbina_inca,Dec
Columbina_inca,Nov
Columbina_inca,Nov
Columbina_inca,Nov
Columbina_inca,Oct
Arenaria_interpres,Apr
Arenaria_interpres,Apr
Arenaria_interpres,Apr
Arenaria_interpres,Aug
Arenaria_interpres,Aug
Arenaria_interpres,Jul
Arenaria_interpres,Jul
Arenaria_interpres,May
Arenaria_interpres,Sep
Arenaria_interpres,Sep
Buteo_jamaicensis,Apr
Buteo_jamaicensis,Aug
Buteo_jamaicensis,Aug
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Dec
Buteo_jamaicensis,Feb
Buteo_jamaicensis,Jun
Buteo_jamaicensis,Jun
Buteo_jamaicensis,Mar
Buteo_jamaicensis,Mar
Buteo_jamaicensis,May
Buteo_jamaicensis,Nov
Buteo_jamaicensis,Sep
Buteo_jamaicensis,Sep
Laterallus_jamaicensis,Jul
Laterallus_jamaicensis,Mar
Laterallus_jamaicensis,Oct
Laterallus_jamaicensis,Sep
Oxyura_jamaicensis,Dec
Oxyura_jamaicensis,Jan
Oxyura_jamaicensis,Nov
Oxyura_jamaicensis,Oct
Lovus_jelanovensis,Oct
Protonotaria_citrea,Sep
Buteo_lagopus,Nov
Calcarius_lapponicus,Dec
Calcarius_lapponicus,Dec
Calcarius_lapponicus,Dec
Calcarius_lapponicus,Jan
Calcarius_lapponicus,Jan
Calcarius_lapponicus,Oct
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Apr
Ammodramus_leconteii,Aug
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Dec
Ammodramus_leconteii,Feb
Ammodramus_leconteii,Feb
Ammodramus_leconteii,Feb
Ammodramus_leconteii,Feb
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Jan
Ammodramus_leconteii,Mar
Ammodramus_leconteii,Mar
Ammodramus_leconteii,Mar
Ammodramus_leconteii,Nov
Ammodramus_leconteii,Oct
Ammodramus_leconteii,Oct
Botaurus_lentiginosus,Dec
Botaurus_lentiginosus,Dec
Botaurus_lentiginosus,Mar
Botaurus_lentiginosus,Oct
Botaurus_lentiginosus,Oct
Botaurus_lentiginosus,Sep
Haliaeetus_leucocephalus,Feb
Haliaeetus_leucocephalus,Jan
Haliaeetus_leucocephalus,Mar
Haliaeetus_leucocephalus,Mar
Haliaeetus_leucocephalus,Nov
Sula_leucogaster,Oct
Sula_leucogaster,Oct
Zonotrichia_leucophrys,Apr
Zonotrichia_leucophrys,Apr
Zonotrichia_leucophrys,Dec
Zonotrichia_leucophrys,Dec
Zonotrichia_leucophrys,Dec
Zonotrichia_leucophrys,Dec
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Feb
Zonotrichia_leucophrys,Jan
Zonotrichia_leucophrys,Jan
Zonotrichia_leucophrys,Jan
Zonotrichia_leucophrys,Jan
Zonotrichia_leucophrys,Jan
Zonotrichia_leucophrys,Nov
Zonotrichia_leucophrys,Oct
Zonotrichia_leucophrys,Oct
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Aug
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jul
Oceanodroma_leucorhoa,Jun
Oceanodroma_leucorhoa,Jun
Oceanodroma_leucorhoa,Jun
Oceanodroma_leucorhoa,Jun
Oceanodroma_leucorhoa,Jun
Oceanodroma_leucorhoa,May
Oceanodroma_leucorhoa,May
Oceanodroma_leucorhoa,May
Oceanodroma_leucorhoa,May
Oceanodroma_levcorrhoa,Jul
Puffinus_lherminieri,Jul
Puffinus_lherminieri,Jul
Puffinus_lherminieri,Jul
Puffinus_lherminieri,Jun
Puffinus_lherminieri,Mar
Puffinus_lherminieri,May
Puffinus_lherminieri,May
Puffinus_lherminieri,Oct
Rallus_limicola,Apr
Rallus_limicola,Dec
Rallus_limicola,Jan
Rallus_limicola,Nov
Rallus_limicola,Nov
Rallus_limicola,Nov
Rallus_limicola,Oct
Rallus_limicola,Oct
Rallus_limicola,Oct
Rallus_limicola,Oct
Melospiza_lincolnii,Apr
Melospiza_lincolnii,Apr
Melospiza_lincolnii,Jan
Melospiza_lincolnii,Jan
Melospiza_lincolnii,Mar
Melospiza_lincolnii,May
